episode,total_done,total_col,step,steps
268.0,7.4,0.6,300.0,269
269.0,7.4,0.1,300.0,270
270.0,7.4,4.0,300.0,271
271.0,7.4,0.9,300.0,272
272.0,7.4,0.2,300.0,273
273.0,7.4,0.4,300.0,274
274.0,7.5,0.7,293.0,275
275.0,7.5,1.4,300.0,276
276.0,7.6,2.0,285.5,277
277.0,7.6,0.1,300.0,278
278.0,7.6,3.3,300.0,279
279.0,7.6,0.9,300.0,280
280.0,7.6,1.9,300.0,281
281.0,7.6,1.3,300.0,282
282.0,7.6,1.2,300.0,283
283.0,7.6,1.3,300.0,284
284.0,7.6,0.9,300.0,285
285.0,7.6,1.6,300.0,286
286.0,7.6,0.3,300.0,287
287.0,7.7,0.3,283.3,288
288.0,7.8,0.3,280.9,289
289.0,7.8,0.6,300.0,290
290.0,7.9,0.8,299.9,291
291.0,7.9,3.0,300.0,292
292.0,8.0,0.3,297.4,293
293.0,8.0,1.5,300.0,294
294.0,8.0,1.1,300.0,295
295.0,8.1,0.4,290.5,296
296.0,8.2,0.1,291.4,297
297.0,8.2,0.4,300.0,298
298.0,8.2,2.3,300.0,299
299.0,8.2,0.9,300.0,300
