episode,total_done,total_col,step,steps
116.0,48.1,4.0,262.5,117
117.0,48.7,2.7,214.1,118
118.0,48.7,3.4,300.0,119
119.0,49.1,2.5,246.0,120
120.0,49.6,2.7,241.4,121
121.0,50.0,4.8,272.7,122
122.0,50.4,4.9,223.9,123
123.0,51.1,2.8,186.5,124
124.0,51.7,3.1,195.5,125
125.0,52.4,5.2,197.5,126
126.0,52.8,4.4,212.9,127
127.0,53.1,2.2,241.5,128
128.0,53.4,5.4,252.6,129
129.0,53.7,2.4,239.7,130
130.0,53.8,3.6,297.9,131
131.0,53.9,4.1,296.9,132
132.0,54.3,3.2,230.7,133
133.0,54.7,2.2,237.1,134
134.0,55.1,4.2,258.0,135
135.0,55.5,2.1,247.7,136
136.0,56.1,3.9,208.6,137
137.0,56.4,1.4,225.8,138
138.0,56.8,2.3,224.0,139
139.0,57.2,1.1,229.1,140
140.0,57.6,5.7,216.2,141
141.0,57.9,4.2,271.1,142
142.0,58.1,3.4,277.2,143
143.0,58.5,3.3,254.5,144
144.0,58.7,3.5,250.0,145
145.0,59.0,3.2,248.6,146
146.0,59.4,3.9,253.0,147
147.0,59.5,5.0,291.6,148
148.0,59.7,2.6,285.8,149
149.0,60.2,4.6,258.4,150
150.0,60.4,3.3,253.3,151
151.0,60.7,2.4,226.8,152
152.0,61.1,4.5,260.3,153
153.0,61.6,2.4,236.0,154
154.0,62.1,3.5,240.3,155
155.0,62.3,4.6,271.5,156
156.0,62.6,3.5,250.7,157
157.0,62.9,5.7,272.6,158
158.0,63.0,3.7,284.1,159
159.0,63.0,2.7,300.0,160
160.0,63.2,2.4,257.6,161
161.0,63.8,4.3,225.0,162
162.0,64.1,3.1,238.9,163
163.0,64.6,2.2,221.9,164
164.0,64.9,4.5,228.3,165
165.0,65.3,5.0,234.5,166
166.0,65.6,2.4,249.0,167
167.0,65.9,3.5,259.0,168
168.0,66.3,2.7,249.2,169
169.0,66.5,2.6,250.8,170
170.0,66.7,5.7,279.6,171
171.0,67.1,2.7,272.2,172
172.0,67.3,2.6,260.9,173
173.0,67.3,2.2,300.0,174
174.0,67.8,4.6,227.7,175
175.0,68.1,2.5,228.8,176
176.0,68.3,2.5,280.9,177
177.0,68.7,4.7,250.2,178
178.0,68.8,1.7,273.0,179
179.0,69.2,3.5,238.2,180
180.0,69.6,2.8,239.0,181
181.0,70.0,5.4,232.0,182
182.0,70.8,3.4,139.6,183
183.0,71.1,4.0,271.0,184
184.0,71.6,4.5,221.9,185
185.0,71.9,3.6,257.7,186
186.0,72.2,2.8,261.4,187
187.0,72.7,2.6,227.4,188
188.0,72.9,4.3,270.3,189
189.0,73.5,6.0,228.8,190
190.0,73.9,2.9,234.2,191
191.0,74.2,4.5,247.4,192
192.0,74.6,1.8,229.9,193
193.0,74.8,4.6,259.5,194
194.0,75.0,3.6,274.5,195
195.0,75.4,5.3,266.5,196
196.0,75.6,1.6,280.7,197
197.0,76.0,2.5,224.8,198
198.0,76.8,2.8,167.1,199
199.0,77.1,1.8,240.4,200
