episode,mean_done,stderr_done,upper_done,lower_done,mean_col,stderr_col,upper_col,lower_col
52,37.0,1.8439088914585775,38.843908891458575,35.156091108541425,5.0,1.1547005383792515,6.1547005383792515,3.8452994616207485
53,38.0,1.8439088914585775,39.843908891458575,36.156091108541425,2.2,0.8406346808612327,3.040634680861233,1.3593653191387673
54,38.6,1.9447936194419762,40.544793619441975,36.65520638055803,4.1,1.1874342087037917,5.287434208703791,2.912565791296208
55,39.5,1.8752777572046937,41.37527775720469,37.62472224279531,3.3,1.0225241100118645,4.322524110011864,2.2774758899881355
56,40.5,1.8752777572046937,42.37527775720469,38.62472224279531,3.4,0.9451631252505217,4.345163125250521,2.4548368747494784
57,41.3,1.9209372712298547,43.22093727122985,39.379062728770144,1.7,0.42295258468165065,2.1229525846816504,1.2770474153183493
58,42.3,1.9209372712298547,44.22093727122985,40.379062728770144,2.7,0.7895146188218007,3.4895146188218007,1.9104853811781994
59,43.3,1.9209372712298547,45.22093727122985,41.379062728770144,7.3,4.6141087980237305,11.91410879802373,2.6858912019762693
60,44.3,1.9209372712298547,46.22093727122985,42.379062728770144,3.4,0.9451631252505217,4.345163125250521,2.4548368747494784
61,45.3,1.9209372712298547,47.22093727122985,43.379062728770144,6.6,2.7292652653944955,9.329265265394495,3.870734734605504
62,46.2,1.8961950204437186,48.09619502044372,44.30380497955628,2.5,1.118033988749895,3.618033988749895,1.381966011250105
63,47.1,1.9232495649002206,49.02324956490022,45.176750435099784,5.1,2.0135651080718606,7.11356510807186,3.086434891928139
64,48.1,1.9232495649002206,50.02324956490022,46.176750435099784,2.9,0.8621678104251709,3.762167810425171,2.037832189574829
65,49.0,1.9032136564826927,50.90321365648269,47.09678634351731,3.5,1.1855612829185824,4.685561282918583,2.3144387170814174
66,49.9,1.9519221295943132,51.851922129594314,47.94807787040568,3.9,0.7951240294584375,4.695124029458437,3.1048759705415625
67,50.8,2.0044395171163876,52.804439517116386,48.79556048288361,3.2,0.8666666666666667,4.066666666666666,2.3333333333333335
68,51.8,2.0044395171163876,53.804439517116386,49.79556048288361,3.4,0.8459051693633012,4.245905169363301,2.5540948306366986
69,52.7,1.9891371663780923,54.689137166378096,50.71086283362191,4.1,1.2151817422372124,5.315181742237212,2.884818257762787
70,53.6,1.9787762772874438,55.578776277287446,51.62122372271256,3.4,0.8055363982396379,4.205536398239638,2.594463601760362
71,54.5,1.9734346820820912,56.47343468208209,52.52656531791791,2.3,0.7753135566408671,3.075313556640867,1.5246864433591327
72,55.5,1.9734346820820912,57.47343468208209,53.52656531791791,0.8,0.24944382578492943,1.0494438257849295,0.5505561742150706
73,56.5,1.9734346820820912,58.47343468208209,54.52656531791791,4.0,1.1925695879998877,5.192569587999888,2.8074304120001123
74,57.5,1.9734346820820912,59.47343468208209,55.52656531791791,2.6,0.9213516640723501,3.52135166407235,1.67864833592765
75,58.5,1.9734346820820912,60.47343468208209,56.52656531791791,2.5,0.8975274678557505,3.3975274678557508,1.6024725321442495
76,59.5,1.9734346820820912,61.47343468208209,57.52656531791791,4.6,1.984383475484962,6.5843834754849615,2.615616524515038
77,60.5,1.9734346820820912,62.47343468208209,58.52656531791791,2.6,1.2036980056845195,3.8036980056845193,1.3963019943154806
78,61.4,2.001110802640485,63.40111080264048,59.398889197359516,4.0,1.1254628677422753,5.125462867742275,2.874537132257725
79,62.2,2.037427571991483,64.23742757199149,60.16257242800852,2.8,0.9865765724632495,3.7865765724632494,1.8134234275367502
80,63.2,2.037427571991483,65.23742757199149,61.16257242800852,4.2,1.7688665548562132,5.968866554856214,2.4311334451437867
81,64.1,2.094702312448663,66.19470231244865,62.005297687551334,1.8,0.9043106644167025,2.7043106644167025,0.8956893355832976
82,65.1,2.094702312448663,67.19470231244865,63.005297687551334,2.7,1.0005554013202425,3.7005554013202424,1.6994445986797577
83,66.1,2.094702312448663,68.19470231244865,64.00529768755133,2.6,0.8055363982396381,3.4055363982396383,1.794463601760362
84,67.0,2.11869981094276,69.11869981094276,64.88130018905724,2.8,1.24543611281796,4.04543611281796,1.5545638871820397
85,68.0,2.11869981094276,70.11869981094276,65.88130018905724,1.9,0.6741249472052228,2.5741249472052226,1.2258750527947773
86,68.8,2.117650689902479,70.91765068990247,66.68234931009752,4.9,2.1105554824368973,7.010555482436898,2.789444517563103
87,69.8,2.117650689902479,71.91765068990247,67.68234931009752,3.5,1.1279282877125754,4.627928287712575,2.3720717122874246
88,70.8,2.117650689902479,72.91765068990247,68.68234931009752,3.5,1.2671051872498806,4.76710518724988,2.2328948127501196
89,71.8,2.117650689902479,73.91765068990247,69.68234931009752,3.0,1.2823589374447562,4.282358937444756,1.7176410625552438
90,72.6,2.130206041156061,74.73020604115605,70.46979395884394,2.5,0.9219544457292888,3.4219544457292885,1.5780455542707112
91,73.5,2.1615323782497966,75.6615323782498,71.3384676217502,4.0,1.1925695879998877,5.192569587999888,2.8074304120001123
92,74.4,2.171532996653644,76.57153299665364,72.22846700334637,4.7,1.8562207723101136,6.556220772310114,2.8437792276898866
93,75.4,2.171532996653644,77.57153299665364,73.22846700334637,3.8,1.3232955494186138,5.123295549418613,2.476704450581386
94,76.4,2.171532996653644,78.57153299665364,74.22846700334637,2.1,1.0588253449512395,3.1588253449512393,1.0411746550487606
95,77.3,2.2063040991163883,79.50630409911639,75.0936959008836,1.8,0.7272474743090476,2.5272474743090476,1.0727525256909525
96,78.3,2.2063040991163883,80.50630409911639,76.0936959008836,5.2,2.835489375751565,8.035489375751565,2.3645106242484353
97,79.3,2.2063040991163883,81.50630409911639,77.0936959008836,1.9,0.458257569495584,2.358257569495584,1.441742430504416
98,80.3,2.2063040991163883,82.50630409911639,78.0936959008836,2.3,1.4609738000540746,3.7609738000540744,0.8390261999459252
99,81.2,2.244994432064365,83.44499443206436,78.95500556793564,2.9,0.9712534856222309,3.8712534856222307,1.9287465143777691
100,82.2,2.244994432064365,84.44499443206436,79.95500556793564,3.3,0.8698658900466593,4.169865890046659,2.4301341099533404
101,83.2,2.244994432064365,85.44499443206436,80.95500556793564,3.0,0.8563488385776752,3.8563488385776754,2.1436511614223246
102,84.2,2.244994432064365,86.44499443206436,81.95500556793564,1.7,0.5174724898753341,2.217472489875334,1.182527510124666
103,85.1,2.208317610006918,87.30831761000691,82.89168238999308,2.9,1.0049875621120887,3.9049875621120886,1.8950124378879112
104,86.1,2.208317610006918,88.30831761000691,83.89168238999308,1.9,0.6574360974438673,2.5574360974438672,1.2425639025561326
105,87.0,2.231093404090868,89.23109340409087,84.76890659590913,2.0,0.7149203529842405,2.7149203529842403,1.2850796470157595
106,87.9,2.282542442102665,90.18254244210267,85.61745755789734,2.1,0.9597453365925313,3.059745336592531,1.1402546634074688
107,88.8,2.3371397523944135,91.1371397523944,86.46286024760559,2.1,0.7810249675906654,2.8810249675906654,1.3189750324093348
108,89.8,2.3371397523944135,92.1371397523944,87.46286024760559,9.1,2.8380353141644385,11.938035314164438,6.2619646858355615
109,90.8,2.3371397523944135,93.1371397523944,88.46286024760559,2.8,1.7371752294393843,4.537175229439384,1.0628247705606155
110,91.8,2.3371397523944135,94.1371397523944,89.46286024760559,2.0,0.7745966692414833,2.7745966692414834,1.2254033307585166
111,92.8,2.3371397523944135,95.1371397523944,90.46286024760559,3.8,1.0306416555826872,4.830641655582687,2.769358344417313
112,93.8,2.3371397523944135,96.1371397523944,91.46286024760559,4.7,2.2213609442061513,6.9213609442061514,2.478639055793849
113,94.8,2.3371397523944135,97.1371397523944,92.46286024760559,2.3,0.8034647195462633,3.1034647195462632,1.4965352804537364
114,95.8,2.3371397523944135,98.1371397523944,93.46286024760559,2.0,0.7302967433402214,2.7302967433402214,1.2697032566597786
115,96.8,2.3371397523944135,99.1371397523944,94.46286024760559,2.7,1.155181563410897,3.8551815634108975,1.5448184365891031
116,97.7,2.3478122203920444,100.04781222039205,95.35218777960796,1.8,0.5120763831912405,2.3120763831912408,1.2879236168087596
117,98.7,2.3478122203920444,101.04781222039205,96.35218777960796,2.3,0.9073771725877465,3.2073771725877465,1.3926228274122532
118,99.6,2.36267268622258,101.96267268622258,97.23732731377741,9.2,6.908609765277591,16.108609765277592,2.2913902347224084
119,100.5,2.3816427570528336,102.88164275705283,98.11835724294717,12.9,8.361884423448526,21.261884423448528,4.5381155765514745
120,101.4,2.3814094799322336,103.78140947993224,99.01859052006778,12.8,10.210887435586693,23.010887435586696,2.5891125644133073
121,102.2,2.3701851779508236,104.57018517795083,99.82981482204917,3.2,0.5925462944877059,3.792546294487706,2.6074537055122944
122,103.2,2.3701851779508236,105.57018517795083,100.82981482204917,1.7,0.7156970184527964,2.4156970184527964,0.9843029815472035
123,104.1,2.34022790912908,106.44022790912908,101.75977209087091,2.6,0.669991708074726,3.269991708074726,1.9300082919252741
124,105.1,2.34022790912908,107.44022790912908,102.75977209087091,3.7,1.9666666666666666,5.666666666666667,1.7333333333333336
125,106.1,2.34022790912908,108.44022790912908,103.75977209087091,3.3,1.0333333333333332,4.333333333333333,2.2666666666666666
126,107.1,2.34022790912908,109.44022790912908,104.75977209087091,3.8,1.590248058916875,5.390248058916875,2.209751941083125
127,108.1,2.34022790912908,110.44022790912908,105.75977209087091,0.8,0.3590109871423003,1.1590109871423002,0.44098901285769976
128,109.1,2.34022790912908,111.44022790912908,106.75977209087091,2.7,0.9551032521262935,3.6551032521262936,1.7448967478737067
129,109.9,2.3449709782615407,112.24497097826155,107.55502902173846,2.1,0.7666666666666665,2.8666666666666667,1.3333333333333335
130,110.8,2.3180451534284945,113.1180451534285,108.4819548465715,3.9,1.1780398031381525,5.078039803138152,2.7219601968618474
131,111.8,2.3180451534284945,114.1180451534285,109.4819548465715,3.0,1.0645812948447542,4.064581294844754,1.9354187051552458
132,112.8,2.3180451534284945,115.1180451534285,110.4819548465715,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
133,113.8,2.3180451534284945,116.1180451534285,111.4819548465715,0.8,0.29059326290271154,1.0905932629027115,0.5094067370972886
134,114.8,2.3180451534284945,117.1180451534285,112.4819548465715,1.6,0.541602560309064,2.141602560309064,1.0583974396909361
135,115.8,2.3180451534284945,118.1180451534285,113.4819548465715,1.1,0.31446603773522014,1.4144660377352203,0.7855339622647799
136,116.8,2.3180451534284945,119.1180451534285,114.4819548465715,2.7,1.155181563410897,3.8551815634108975,1.5448184365891031
137,117.7,2.2951639980136007,119.99516399801361,115.4048360019864,2.1,0.7810249675906654,2.8810249675906654,1.3189750324093348
138,118.7,2.2951639980136007,120.99516399801361,116.4048360019864,1.8,0.8273115763993905,2.6273115763993906,0.9726884236006096
139,119.6,2.3199616855073755,121.91996168550737,117.28003831449261,2.2,0.771722460186015,2.9717224601860153,1.428277539813985
140,120.6,2.3199616855073755,122.91996168550737,118.28003831449261,1.3,0.5385164807134505,1.8385164807134506,0.7614835192865496
141,121.6,2.3199616855073755,123.91996168550737,119.28003831449261,2.6,0.9910712498212337,3.591071249821234,1.6089287501787664
142,122.5,2.353484414413847,124.85348441441384,120.14651558558616,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666667
143,123.5,2.353484414413847,125.85348441441384,121.14651558558616,2.8,1.2,4.0,1.5999999999999999
144,124.5,2.353484414413847,126.85348441441384,122.14651558558616,3.4,0.9797958971132712,4.379795897113271,2.4202041028867285
145,125.5,2.353484414413847,127.85348441441384,123.14651558558616,1.7,0.6333333333333332,2.333333333333333,1.0666666666666669
146,126.5,2.353484414413847,128.85348441441386,124.14651558558616,4.0,2.2110831935702664,6.211083193570266,1.7889168064297336
147,127.3,2.3760377849595646,129.67603778495956,124.92396221504043,1.4,0.6359594676112971,2.035959467611297,0.7640405323887028
148,128.2,2.4257873864880337,130.625787386488,125.77421261351195,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
149,129.2,2.4257873864880337,131.625787386488,126.77421261351195,2.1,0.8225975119502045,2.9225975119502046,1.2774024880497956
150,130.1,2.428762830926249,132.52876283092624,127.67123716907375,2.5,1.5,4.0,1.0
151,131.0,2.4810392087904525,133.48103920879046,128.51896079120954,1.3,0.5587684871413403,1.8587684871413404,0.7412315128586597
152,132.0,2.4810392087904525,134.48103920879046,129.51896079120954,0.9,0.604611904907235,1.504611904907235,0.295388095092765
153,133.0,2.4810392087904525,135.48103920879046,130.51896079120954,3.3,2.1605040564131732,5.460504056413173,1.1394959435868266
154,134.0,2.4810392087904525,136.48103920879046,131.51896079120954,2.4,1.469693845669907,3.869693845669907,0.930306154330093
155,134.8,2.5595138427269957,137.359513842727,132.240486157273,0.8,0.19999999999999998,1.0,0.6000000000000001
156,135.7,2.564934480428085,138.26493448042808,133.1350655195719,0.3,0.15275252316519464,0.45275252316519465,0.14724747683480535
157,136.6,2.548201980482186,139.14820198048218,134.0517980195178,0.7,0.2603416558635551,0.9603416558635551,0.43965834413644483
158,137.6,2.548201980482186,140.14820198048218,135.0517980195178,1.2,0.6110100926607785,1.8110100926607786,0.5889899073392214
159,138.6,2.548201980482186,141.14820198048218,136.0517980195178,1.6,0.7023769168568492,2.3023769168568493,0.8976230831431509
160,139.5,2.535306249307522,142.03530624930752,136.96469375069248,0.3,0.15275252316519464,0.45275252316519465,0.14724747683480535
161,140.5,2.535306249307522,143.03530624930752,137.96469375069248,1.0,0.4472135954999579,1.4472135954999579,0.5527864045000421
162,141.5,2.535306249307522,144.03530624930752,138.96469375069248,1.1,0.4818944098266987,1.5818944098266987,0.6181055901733015
163,142.5,2.535306249307522,145.03530624930752,139.96469375069248,1.3,0.6674994798166929,1.967499479816693,0.6325005201833072
164,143.5,2.535306249307522,146.03530624930752,140.96469375069248,0.7,0.49553562491061665,1.1955356249106166,0.2044643750893833
165,144.4,2.565584187319182,146.9655841873192,141.83441581268082,1.4,0.7483314773547882,2.1483314773547884,0.6516685226452117
166,145.3,2.4946609656090213,147.79466096560904,142.80533903439098,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
167,146.3,2.4946609656090213,148.79466096560904,143.80533903439098,0.6,0.3999999999999999,0.9999999999999999,0.20000000000000007
168,147.2,2.515728301881761,149.71572830188174,144.68427169811824,0.9,0.40688518719112343,1.3068851871911233,0.4931148128088766
169,148.2,2.515728301881761,150.71572830188174,145.68427169811824,0.6,0.3999999999999999,0.9999999999999999,0.20000000000000007
170,149.2,2.515728301881761,151.71572830188174,146.68427169811824,0.8,0.24944382578492943,1.0494438257849295,0.5505561742150706
171,149.9,2.5839246635044653,152.48392466350447,147.31607533649554,1.2,0.6798692684790381,1.879869268479038,0.5201307315209619
172,150.6,2.646591098837228,153.24659109883723,147.95340890116276,1.5,0.749073501808141,2.249073501808141,0.750926498191859
173,151.5,2.6214923654709015,154.1214923654709,148.8785076345291,0.3,0.15275252316519466,0.45275252316519465,0.14724747683480532
174,152.3,2.54318260802833,154.84318260802834,149.75681739197168,1.3,0.9780933834080804,2.2780933834080805,0.32190661659191966
175,153.1,2.5405598683054964,155.6405598683055,150.5594401316945,0.5,0.30731814857642953,0.8073181485764296,0.19268185142357047
176,154.1,2.5405598683054964,156.6405598683055,151.5594401316945,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
177,155.1,2.5405598683054964,157.6405598683055,152.5594401316945,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
178,155.9,2.549291840666519,158.44929184066652,153.3507081593335,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
179,156.7,2.472290885438488,159.17229088543849,154.2277091145615,0.7,0.15275252316519466,0.8527525231651947,0.5472474768348052
180,157.5,2.4278476979506856,159.92784769795068,155.07215230204932,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
181,158.3,2.3430749027719964,160.643074902772,155.956925097228,0.4,0.30550504633038933,0.7055050463303894,0.09449495366961069
182,159.1,2.311565126344774,161.41156512634475,156.78843487365523,0.7,0.2603416558635551,0.9603416558635551,0.43965834413644483
183,159.9,2.2874051285730346,162.18740512857303,157.61259487142698,0.6,0.26666666666666666,0.8666666666666667,0.3333333333333333
184,160.7,2.2561028345356955,162.95610283453567,158.4438971654643,0.4,0.22110831935702666,0.6211083193570267,0.17889168064297337
185,161.7,2.2561028345356955,163.95610283453567,159.4438971654643,0.3,0.21343747458109494,0.5134374745810949,0.08656252541890505
186,162.4,2.2070593809662467,164.60705938096626,160.19294061903375,0.1,0.09999999999999999,0.2,1.3877787807814457e-17
187,163.4,2.2070593809662467,165.60705938096626,161.19294061903375,0.4,0.16329931618554522,0.5632993161855453,0.2367006838144548
188,164.1,2.162560211107812,166.2625602111078,161.9374397888922,0.1,0.09999999999999999,0.2,1.3877787807814457e-17
189,165.0,2.1291625896895083,167.1291625896895,162.8708374103105,0.2,0.13333333333333333,0.33333333333333337,0.06666666666666668
190,165.9,2.183015244004392,168.0830152440044,163.7169847559956,0.8,0.19999999999999998,1.0,0.6000000000000001
191,166.9,2.183015244004392,169.0830152440044,164.7169847559956,0.2,0.13333333333333333,0.33333333333333337,0.06666666666666668
192,167.8,2.1540659228538015,169.9540659228538,165.64593407714622,0.7,0.2603416558635551,0.9603416558635551,0.43965834413644483
193,168.7,2.211334438749598,170.91133443874958,166.4886655612504,0.0,0.0,0.0,0.0
194,169.6,2.2469732728470286,171.846973272847,167.35302672715298,0.3,0.15275252316519464,0.45275252316519465,0.14724747683480535
195,170.4,2.2271057451320084,172.627105745132,168.172894254868,0.3,0.21343747458109494,0.5134374745810949,0.08656252541890505
196,171.3,2.201262264146541,173.50126226414656,169.09873773585346,0.3,0.15275252316519464,0.45275252316519465,0.14724747683480535
197,172.1,2.208317610006918,174.30831761000692,169.89168238999306,0.2,0.13333333333333333,0.33333333333333337,0.06666666666666668
198,173.0,2.1908902300206643,175.19089023002067,170.80910976997933,0.2,0.13333333333333333,0.33333333333333337,0.06666666666666668
199,173.8,2.174600857373345,175.97460085737336,171.62539914262666,0.3,0.15275252316519466,0.45275252316519465,0.14724747683480532
